id,user_id,title,content,tags,slug,created_at,updated_at,image,status_id,action,post_id
51,160,HTML Class,"<p>The temporary position has commenced, and it did as such with an impact. We went directly to business with classes each other day. Up until now, the tutors have been taken out their time and vitality to go through the rudiments of HTML and CSS...",,html-class-aa3,8/26/2019 0:15,8/28/2019 12:30,olaitanaderoju/images/img-85xaojojfn.png,,,
52,160,HNG Internship so far,"<p>The journey started three days ago and it's been interesting so far.</p>
<p>Meeting with lot of like minds who are ready to change the world and go for their passion in technology, lot of games was involved now we are in the real deal...",Technology,hng-internship-so-far-01b,8/26/2019 0:15,8/28/2019 12:30,,,,
53,628,My Experience,"In the past few days i have learned a lot in the HNG platform. Though the HTML initially seem hard but with help from my fellow learners i scaled through and I'm happy i didn't give up

![](/storage/628/images/img-f8tqts2bd8.png)","Html, Star.ng, HNG",my-experience-0fd,8/26/2019 0:16,8/28/2019 12:30,,,,
54,2172,My StartNG Internship Experience so far,"First of all I am so happy to be among those on the StatNG internship, It came at the appropriate time when I needed such programs to improve my Developer's skills.

  

### What I have Learnt so far:

So far so good, I've been able to learn and brush up on my HTML5 knowledge, am currently on their CSS tutorial channel on stack and trust me it's amazing.

  

The Tutors and those that guide new interns are amazing, no doubt am in for a Great experience that will take me to that height I've dreamt of.

  

In this program, I wish to learn full stack web development, web applications and mobile application.

I also wish to learn all skills the skills that will develop me and make me one of the greatest Savvy Developers out there.

  

I just want to say a very big Thanks to the organizers of this program for putting up this amazing platform.

  

Finally, I think the facilitators should improve on the awareness of the respective classes and try to add everyone to the ongoing class so that we don't miss out in any lesson.

Thanks.

  

![](/storage/2172/images/img-10m8jib50d.jpeg)",,my-startng-internship-experience-so-far-e12,8/26/2019 0:18,8/28/2019 12:30,1,,,
55,1191,Baby Steps in html,"<h3></h3>
<p>Today, I have been able to use Hypertext Markup Language to build a web page to show off my CV, This language provides structure to what would have been a chaotic distribution of elements in the browser...",,baby-steps-in-html-524,8/26/2019 0:26,8/28/2019 12:30,,,,
56,1191,Baby Steps in HTML,"<p>Today, I have been able to use Hypertext Markup Language to build a web page to show off my CV, This language provides structure to what would have been a chaotic distribution of elements in the browser...",,baby-steps-in-html-524,8/26/2019 0:26,8/28/2019 12:30,lizaessien23/images/img-2ywwyj3h3p.png,,,
57,1191,My Journey at Startng,"<p>What I have learned so far:</p>
<p>I've learned to pay attention to announcements on the slack channels to not clutter the space and make life miserable for the moderators and other students. Discovered new sites(was already familiar with github, but the rest are new like cloudinary, pivotal tracker etc)</p>
<p>What I still wish to learn:</p>
<p>Web development and how to collaborate with others even when it is difficult to...",,my-journey-at-startng-c5f,8/26/2019 0:26,8/28/2019 12:30,,,,
58,2176,My Experience with StartNG,"For starters, I have learnt how to post a blog.

  

I look forward to challenging myself with every task that is given to me.

  

I hope the facilitators can give room to workers to participate in the program.",,my-experience-with-startng-e18,8/26/2019 0:34,8/28/2019 12:30,,,,
59,2179,What I Have Learned So Far,"Start.ng has been a amazing and an eye opener for me. So many things i don't know before that i know now through Start.ng.

I have learnt how to create a Github account, Pivotal Tracker Account and Cloudinary Account.

I wish to still learn more.",,what-i-have-learned-so-far-b1a,8/26/2019 1:09,8/28/2019 12:30,,,,
60,350,Learning HTML,"<p>On the Day2 of StartNG Pre-Internship training we were exposed to the basics of web development,HTML.</p>
<p>HTML means Hypertext Markup Language,this is the backbone of every web page,HTML is written in text editor like notepad or IDEs like Vscode,Sublime etc...",,learning-html-568,8/26/2019 1:19,8/28/2019 12:30,kingsleyumujeyan/images/img-g4huvk8k9q.png,,,
61,350,StartNG PreInternship Training 2019,"<p>I am so excited to be part of the StartNG Pre-Internship Program hoping to move to the Internship proper,this is an opportunity for me to learn new things and cement my previous knowledge on Web Development...",,startng-preinternship-training-2019-14c,8/26/2019 1:19,8/28/2019 12:30,,,,
62,350,Testing Lucid App,"<p>The Lucid app was tested using Google Chrome browsers both on mobile and desktop,and the user experience fair for an app that wasnt fully ready,I did some test on it and this were some of my observations...",,testing-lucid-app-8fd,8/26/2019 1:19,8/28/2019 12:30,,,,
63,116,OVERVIEW OF MY HNG PRE-INTERNSHIP EXPERIENCE: THE JOURNEY SO FAR,"**OVERVIEW OF MY HNG PRE-INTERNSHIP EXPERIENCE: THE JOURNEY SO FAR**

I joined up for the **HNG pre-**internship program on Sunday, 18th August 2019, and so far it's been interesting, and challenging. I am still struggling to get used to the deadlines, the workplace at **Slack** and the program as a whole, but one thing is sure, if I do persevere I should be able to come out of this program a better and more refined person. This post is an update on what has been done so far.

·        What I have learnt so far

·        What I wish to still learn

·        Desired Improvements

So here's what my experience has been so far:

**WHAT I HAVE LEARNED**  **SO FAR**

The first thing I learnt networking, how to reach out and communicate with people you have never met before, this was made possible by the Slack application; a collaborative tool for teams to communicate and share ideas. This was my first time hearing about it and using it, so naturally I found it a tad challenging but with the help of the mods/Administrators and very helpful fellow interns I finally got the hang of it. I learnt about linking pages this was part of a task given to us, it did take me a while to figure it, but thankfully I did.

**WHAT I WISH TO LEARN**

I came to learn core programming; Front-end application development and maybe later add Android apps development. I also wish to improve on my social skills; how I communicate with people and build a very productive network filled with intellectuals.

**WHAT I WISH SHOULD BE IMPROVED**

**I feel certain adjustments should be made to the timetable, if classes could be held in the evenings it will bring in a lot of calm and fluidity to the internship scheme. I also wish to suggest a reduction on the amount of site we get to sign up on, some of these sites are not so easy to navigate, leading to wastage of bandwidth.**

           Well there are obvious difficulties with updating the Lucid blog, The tasks are also strange and difficult to follow, I wish the pace can be slowed down a bit so people can follow it. Thanks for reading.",,overview-of-my-hng-pre-internship-experience-the-journey-so-far-85a,8/26/2019 1:20,8/28/2019 12:30,,,,
64,116,BABY STEPS TO BECOMING A PROGRAMMER,"Hey guys!! so after completing task 1 which I told you guys about in my previous post, I was moved to the next stage of my Start.ng pre internship program, needless to say that it wasn’t easy finishing the first task, I had to shuttle between actively searching for a job, taking lessons and completing the task. Lucky me has found a balance and will keep advancing in that stride. After the completion of the first task, we were introduced to **HTML**, **HTML** stands for **Hypertext Markup Language**. It allows users create and structure sections, paragraphs, headings, links, and block quotes for web pages and applications. HTML is not in itself a programming language, but it makes it possible to organize and format documents called HTML documents, similarly to Microsoft Word. HTML documents are files that end with a .**html** or **_.htm _**extension. They can be viewed by using any web browser (Chrome, Uc browser, Opera mini, or Mozilla Firefox). The browser reads the contents of the HTML file and renders its content so that internet users/browsers can view it. Usually, a website is a collection of related pages so using html means one has to create a lot of pages with different HTML content. For instance: home pages download pages, upload pages would all have separate HTML documents.

Now to write or create html documents, you will need an online text editor such as visual studio code, note++, Dreamweaver, Amaya and sublime text 3just to mention a few. I use Visual studio for my HTLM because I found it easy to understand and also because it was recommended. As part of task 2, we were asked to create a web page named after our full name wand with our CV as the content of that single web page, here’s what mine looks like:

  

![](/storage/116/images/img-gz14gkh0dn.png)

 Like all programming protocols/languages, HTML requires loads and loads of practice to master,  I am certain that with enough practice and dedication, I can become a professional at web design using HTM. I do hope you have enjoyed my post today, remember to follow me, I follow right back.  THANKS!!",,baby-steps-to-becoming-a-programmer-940,8/26/2019 1:23,8/28/2019 12:30,1,,,
65,1160,PROGRESS SO FAR,"<p>I joined Startng on the 16th of August 2019.</p>
<p>At first, it felt like everything was happening really fast but putting down this post has made me realize that just within two days, I have learnt things I actually never knew, I did not know...",,progress-so-far-350,8/26/2019 1:42,8/28/2019 12:30,,,,
66,1160,Nigeria and Data,"<p>If we focus on gathering information about the Economy and Welfare of citizens, not only would we provide job opportunities for Data Analysts but we would build a nation that can make strategic and well informed decisions that benefits every single Citizen...",,nigeria-and-data-e2e,8/26/2019 1:42,8/28/2019 12:30,,,,
67,2162,My Expectations For Start.ng,"Start.hg is a remote internship for web developers especially for newbies into the world of web development. As a web enthusiast, I like to get involve in this kind of remote internship as it will give me to learn new things. So far, I have learn the following:

1.  I have learned about lucid an open an account with it.
2.  I have also learned about timbu and also opened an account with them.
3.  I have also uploaded my first image to my cloudinary account which I had opened before now.

This internship will give me the opportunity to:

1.  Improve my use of github since all job are done remotely.
2.  I will also help my collaborative skill as I will have to collaborate with others to carry out tasks.
3.  I also hope to improve my coding skills
4.  I hope to learn about pivotal too.

I am looking forward to this internship experience.",#start.ng #hngInternship6.0,my-expectations-for-startng-a0e,8/26/2019 1:43,8/28/2019 12:30,,,,
